cast_id,source_file,platform,cycle,obs_time,lat,lon,max_depth_m,storm_name,storm_season
aoml/3902330/profiles/D3902330_001.nc,aoml/3902330/profiles/D3902330_001.nc,3902330,1.0,2024-06-29T03:50:09Z,7.16202,-40.58356,1493.47998046875,BERYL,2024
aoml/3902330/profiles/D3902330_002.nc,aoml/3902330/profiles/D3902330_002.nc,3902330,2.0,2024-06-30T13:02:11Z,7.04108,-40.51723,1509.3199462890625,BERYL,2024
aoml/3902330/profiles/D3902330_003.nc,aoml/3902330/profiles/D3902330_003.nc,3902330,3.0,2024-07-01T23:26:06Z,6.8174,-40.36385,1461.3599853515625,BERYL,2024
aoml/3902330/profiles/D3902330_004.nc,aoml/3902330/profiles/D3902330_004.nc,3902330,4.0,2024-07-03T09:28:07Z,6.61105,-40.27834,1505.3199462890625,BERYL,2024
aoml/3902332/profiles/R3902332_001.nc,aoml/3902332/profiles/R3902332_001.nc,3902332,1.0,2024-06-30T09:16:29Z,41.5021,-44.7563,1997.419921875,BERYL,2024
aoml/3902332/profiles/R3902332_001.nc,aoml/3902332/profiles/R3902332_001.nc,3902332,1.0,2024-06-30T09:16:29Z,41.5021,-44.7563,1997.419921875,BERYL,2024
aoml/3902332/profiles/R3902332_002.nc,aoml/3902332/profiles/R3902332_002.nc,3902332,2.0,2024-07-10T07:40:20Z,41.9573,-46.1471,1998.6700439453125,BERYL,2024
aoml/3902332/profiles/R3902332_002.nc,aoml/3902332/profiles/R3902332_002.nc,3902332,2.0,2024-07-10T07:40:20Z,41.9573,-46.1471,1998.6700439453125,BERYL,2024
aoml/4901719/profiles/R4901719_353.nc,aoml/4901719/profiles/R4901719_353.nc,4901719,353.0,2024-07-07T07:13:31Z,16.35124,-78.41842,1005.8800048828125,BERYL,2024
aoml/4902111/profiles/D4902111_316.nc,aoml/4902111/profiles/D4902111_316.nc,4902111,316.0,2024-07-02T11:56:51Z,34.73109,-67.79431,1009.9600219726562,BERYL,2024
aoml/4902121/profiles/D4902121_303.nc,aoml/4902121/profiles/D4902121_303.nc,4902121,303.0,2024-07-05T23:13:48Z,42.31211,-46.30805,1398.0,BERYL,2024
aoml/4902322/profiles/D4902322_187D.nc,aoml/4902322/profiles/D4902322_187D.nc,4902322,187.0,2024-07-03T06:29:57Z,26.24704,-60.6455,5162.60009765625,BERYL,2024
aoml/4902337/profiles/D4902337_333.nc,aoml/4902337/profiles/D4902337_333.nc,4902337,333.0,2024-07-04T06:33:15Z,42.15769,-50.68505,2005.1199951171875,BERYL,2024
aoml/4902338/profiles/D4902338_300.nc,aoml/4902338/profiles/D4902338_300.nc,4902338,300.0,2024-07-01T06:09:51Z,25.94097,-42.65623,1250.0,BERYL,2024
aoml/4902338/profiles/D4902338_301.nc,aoml/4902338/profiles/D4902338_301.nc,4902338,301.0,2024-07-11T08:20:30Z,26.119,-42.80068,1019.3200073242188,BERYL,2024
aoml/4902349/profiles/D4902349_291.nc,aoml/4902349/profiles/D4902349_291.nc,4902349,291.0,2024-06-28T10:40:49Z,23.85424,-92.54959,2015.0400390625,BERYL,2024
aoml/4902349/profiles/D4902349_292.nc,aoml/4902349/profiles/D4902349_292.nc,4902349,292.0,2024-07-08T09:34:42Z,23.8815,-93.49803,2012.239990234375,BERYL,2024
aoml/4902351/profiles/D4902351_296.nc,aoml/4902351/profiles/D4902351_296.nc,4902351,296.0,2024-07-05T14:36:05Z,22.94702,-95.92769,2016.239990234375,BERYL,2024
aoml/4902352/profiles/D4902352_295.nc,aoml/4902352/profiles/D4902352_295.nc,4902352,295.0,2024-06-29T02:27:56Z,23.81811,-97.03022,1072.239990234375,BERYL,2024
aoml/4902352/profiles/D4902352_296.nc,aoml/4902352/profiles/D4902352_296.nc,4902352,296.0,2024-07-09T00:31:57Z,23.72026,-96.97971,1142.760009765625,BERYL,2024
aoml/4902355/profiles/D4902355_280.nc,aoml/4902355/profiles/D4902355_280.nc,4902355,280.0,2024-06-29T09:19:04Z,19.83663,-59.80713,1015.4400024414062,BERYL,2024
aoml/4902355/profiles/D4902355_281.nc,aoml/4902355/profiles/D4902355_281.nc,4902355,281.0,2024-07-09T01:14:51Z,19.55744,-59.15781,1011.0800170898438,BERYL,2024
aoml/4902927/profiles/R4902927_243.nc,aoml/4902927/profiles/R4902927_243.nc,4902927,243.0,2024-07-07T18:48:07Z,31.24396,-50.40484,2013.47998046875,BERYL,2024
aoml/4902928/profiles/R4902928_242.nc,aoml/4902928/profiles/R4902928_242.nc,4902928,242.0,2024-06-28T14:36:23Z,36.58078,-72.03777,2007.52001953125,BERYL,2024
aoml/4902928/profiles/R4902928_243.nc,aoml/4902928/profiles/R4902928_243.nc,4902928,243.0,2024-07-08T11:37:26Z,37.61535,-71.51187,2017.800048828125,BERYL,2024
aoml/4903035/profiles/R4903035_252.nc,aoml/4903035/profiles/R4903035_252.nc,4903035,252.0,2024-07-06T19:25:02Z,33.68146,-63.62534,2013.6800537109375,BERYL,2024
aoml/4903043/profiles/D4903043_208.nc,aoml/4903043/profiles/D4903043_208.nc,4903043,208.0,2024-06-28T16:11:37Z,38.01539,-47.52825,2015.800048828125,BERYL,2024
aoml/4903043/profiles/D4903043_209.nc,aoml/4903043/profiles/D4903043_209.nc,4903043,209.0,2024-07-08T13:12:47Z,38.45109,-48.47103,2019.3599853515625,BERYL,2024
aoml/4903049/profiles/R4903049_211.nc,aoml/4903049/profiles/R4903049_211.nc,4903049,211.0,2024-07-05T08:31:11Z,36.64328,-57.01544,2007.43994140625,BERYL,2024
aoml/4903050/profiles/R4903050_198.nc,aoml/4903050/profiles/R4903050_198.nc,4903050,198.0,2024-07-02T06:19:54Z,33.01375,-74.7388,2003.800048828125,BERYL,2024
aoml/4903051/profiles/D4903051_198.nc,aoml/4903051/profiles/D4903051_198.nc,4903051,198.0,2024-07-02T08:37:21Z,19.3087,-67.23231,2005.239990234375,BERYL,2024
aoml/4903220/profiles/R4903220_200.nc,aoml/4903220/profiles/R4903220_200.nc,4903220,200.0,2024-07-03T09:13:07Z,30.29476,-38.94725,2011.3599853515625,BERYL,2024
aoml/4903224/profiles/R4903224_169.nc,aoml/4903224/profiles/R4903224_169.nc,4903224,169.0,2024-07-06T12:21:24Z,13.63526,-48.17189,2003.719970703125,BERYL,2024
aoml/4903224/profiles/R4903224_169.nc,aoml/4903224/profiles/R4903224_169.nc,4903224,169.0,2024-07-06T12:21:24Z,13.63526,-48.17189,549.8800048828125,BERYL,2024
aoml/4903225/profiles/R4903225_177.nc,aoml/4903225/profiles/R4903225_177.nc,4903225,177.0,2024-07-05T17:45:51Z,19.07137,-57.27685,2013.6800537109375,BERYL,2024
aoml/4903232/profiles/D4903232_376.nc,aoml/4903232/profiles/D4903232_376.nc,4903232,376.0,2024-06-29T10:47:53Z,23.20821,-96.67747,2006.3599853515625,BERYL,2024
aoml/4903232/profiles/D4903232_377.nc,aoml/4903232/profiles/D4903232_377.nc,4903232,377.0,2024-07-04T11:26:29Z,23.27049,-96.67244,1965.4000244140625,BERYL,2024
aoml/4903232/profiles/D4903232_378.nc,aoml/4903232/profiles/D4903232_378.nc,4903232,378.0,2024-07-09T11:43:43Z,23.34625,-96.66058,1887.1600341796875,BERYL,2024
aoml/4903238/profiles/D4903238_384.nc,aoml/4903238/profiles/D4903238_384.nc,4903238,384.0,2024-06-30T00:21:55Z,29.85708,-79.08503,799.9199829101562,BERYL,2024
aoml/4903238/profiles/D4903238_385.nc,aoml/4903238/profiles/D4903238_385.nc,4903238,385.0,2024-07-02T17:00:51Z,30.03323,-79.29807,828.0399780273438,BERYL,2024
aoml/4903238/profiles/D4903238_386.nc,aoml/4903238/profiles/D4903238_386.nc,4903238,386.0,2024-07-05T09:31:11Z,30.5951,-79.47022,775.239990234375,BERYL,2024
aoml/4903238/profiles/D4903238_387.nc,aoml/4903238/profiles/D4903238_387.nc,4903238,387.0,2024-07-08T01:19:48Z,31.19791,-79.57057,479.8399963378906,BERYL,2024
aoml/4903238/profiles/D4903238_388.nc,aoml/4903238/profiles/D4903238_388.nc,4903238,388.0,2024-07-10T16:54:06Z,31.61556,-79.42346,336.0,BERYL,2024
aoml/4903240/profiles/D4903240_373.nc,aoml/4903240/profiles/D4903240_373.nc,4903240,373.0,2024-06-30T06:43:35Z,23.29306,-95.69592,2003.719970703125,BERYL,2024
aoml/4903240/profiles/D4903240_374.nc,aoml/4903240/profiles/D4903240_374.nc,4903240,374.0,2024-07-05T06:38:16Z,23.10093,-95.78359,2005.47998046875,BERYL,2024
aoml/4903240/profiles/D4903240_375.nc,aoml/4903240/profiles/D4903240_375.nc,4903240,375.0,2024-07-10T06:30:00Z,23.07275,-95.81506,2005.5999755859375,BERYL,2024
aoml/4903244/profiles/R4903244_194.nc,aoml/4903244/profiles/R4903244_194.nc,4903244,194.0,2024-06-29T06:32:58Z,20.75904,-61.95902,2009.8800048828125,BERYL,2024
aoml/4903244/profiles/R4903244_195.nc,aoml/4903244/profiles/R4903244_195.nc,4903244,195.0,2024-07-09T01:05:05Z,20.8285,-62.00545,2015.1600341796875,BERYL,2024
aoml/4903246/profiles/R4903246_183.nc,aoml/4903246/profiles/R4903246_183.nc,4903246,183.0,2024-07-02T14:20:24Z,17.03513,-40.3665,2019.0799560546875,BERYL,2024
aoml/4903248/profiles/D4903248_357.nc,aoml/4903248/profiles/D4903248_357.nc,4903248,357.0,2024-06-29T03:26:29Z,26.25224,-93.66276,1805.5999755859375,BERYL,2024
aoml/4903248/profiles/D4903248_358.nc,aoml/4903248/profiles/D4903248_358.nc,4903248,358.0,2024-07-04T07:05:01Z,26.30347,-93.70127,2003.760009765625,BERYL,2024
aoml/4903248/profiles/D4903248_359.nc,aoml/4903248/profiles/D4903248_359.nc,4903248,359.0,2024-07-09T11:04:25Z,26.32784,-93.46993,1924.0799560546875,BERYL,2024
aoml/4903249/profiles/D4903249_356.nc,aoml/4903249/profiles/D4903249_356.nc,4903249,356.0,2024-06-28T01:58:21Z,25.69874,-86.36479,2006.1199951171875,BERYL,2024
aoml/4903249/profiles/D4903249_357.nc,aoml/4903249/profiles/D4903249_357.nc,4903249,357.0,2024-07-03T01:34:54Z,25.74401,-86.91891,2004.239990234375,BERYL,2024
aoml/4903249/profiles/D4903249_358.nc,aoml/4903249/profiles/D4903249_358.nc,4903249,358.0,2024-07-08T01:14:52Z,25.94888,-87.31169,2005.9599609375,BERYL,2024
aoml/4903252/profiles/D4903252_266.nc,aoml/4903252/profiles/D4903252_266.nc,4903252,266.0,2024-07-06T18:55:47Z,39.33957,-71.44445,2005.6800537109375,BERYL,2024
aoml/4903254/profiles/D4903254_360.nc,aoml/4903254/profiles/D4903254_360.nc,4903254,360.0,2024-07-02T07:58:51Z,27.91415,-87.04734,2007.1600341796875,BERYL,2024
