target,macro_region,patch_lat0,patch_lon0,patch_label,rows,dates,raw_rmse,raw_mae,raw_bias,raw_corr,corrected_rmse,corrected_mae,corrected_bias,corrected_corr,mae_improvement,rmse_improvement
d26,atlantic,20,0,"lat[20,40) lon[0,20)",388,104,9.362812924279966,7.382393579904646,-4.5565069679432115,0.31120947880507516,9.840846272546857,7.728009597567583,-6.373298436175929,0.36051004435745504,-0.3456160176629375,-0.4780333482668908
d26,atlantic,-20,0,"lat[-20,0) lon[0,20)",318,203,7.6855486859718365,6.009389954626996,0.1976230755691093,0.5062042082658531,8.168438060367464,6.573601364867975,2.9598849964236993,0.5049816216037579,-0.5642114102409792,-0.4828893743956275
d26,atlantic,-20,-100,"lat[-20,0) lon[-100,-80)",262,93,7.342718417331684,5.818226465785119,0.8625760099626573,0.6840771236290999,8.875995509181129,7.237350859282937,5.496006130121057,0.7087397149140412,-1.4191243934978184,-1.5332770918494445
d26,atlantic,-40,-40,"lat[-40,-20) lon[-40,-20)",215,99,13.947444291545766,10.833371112771664,4.253223897084152,0.7229585646825956,11.757205123650627,8.769208567016802,0.7853050669617865,0.7637497223257722,2.0641625457548614,2.1902391678951396
d26,atlantic,20,-40,"lat[20,40) lon[-40,-20)",193,113,15.56638510733818,12.815539758762073,-11.641363637220381,0.724234048374936,12.61298149393136,10.215608790489737,-8.384636507536172,0.7542565723815879,2.5999309682723357,2.9534036134068202
d26,atlantic,40,0,"lat[40,60) lon[0,20)",126,49,5.42516145204404,3.9849654563229633,-0.1649010497421432,0.6609320856251916,5.098663952625824,3.6858327511039275,-1.5850317552917468,0.7145115997128437,0.2991327052190358,0.32649749941821593
d26,atlantic,0,0,"lat[0,20) lon[0,20)",67,55,12.178133968996114,9.892812421994615,-7.423875710984848,0.48063241457578376,10.211539937572514,8.265871286491297,-4.807403532887757,0.5668195061432485,1.6269411355033174,1.9665940314236003
d26,atlantic,-20,-60,"lat[-20,0) lon[-60,-40)",42,42,22.935047503338534,18.363834933349885,-13.745292381856297,0.5314778660446187,18.12704610729904,15.031747311592287,-1.3710052420545438,0.5677679713339955,3.332087621757598,4.808001396039494
d26,atlantic,-40,-20,"lat[-40,-20) lon[-20,0)",23,18,12.187704793403753,9.274683936820344,5.231529377528177,0.6813315484269217,10.00872230064003,7.597122930228784,3.5475963099472487,0.6464217581386371,1.6775610065915592,2.1789824927637227
d26,atlantic,-40,-60,"lat[-40,-20) lon[-60,-40)",9,7,10.835624214653471,8.902229451119752,1.9017361081335862,0.865373988697826,9.199478754097216,8.416637089193589,-0.01861408584376968,0.833577446011192,0.4855923619261624,1.6361454605562553
d26,atlantic,-40,-100,"lat[-40,-20) lon[-100,-80)",5,3,2.6060262973024972,2.322226309756182,0.02596745643943308,0.9948931833611538,5.600387279229454,4.548846174815592,4.548846174815592,0.8371479431693769,-2.2266198650594102,-2.994360981926957
d26,atlantic,-20,-80,"lat[-20,0) lon[-80,-60)",4,3,5.246162664389779,4.799721706621787,-0.5800506151204137,0.632026729102908,8.813979651911096,7.753605457496164,7.753605457496164,0.6275765307728898,-2.953883750874377,-3.567816987521317
d26,atlantic,20,-20,"lat[20,40) lon[-20,0)",3,3,4.275724700887657,3.541553430025805,-3.541553430025805,0.7333349760832268,4.946883640949969,4.099506678447156,-4.099506678447156,0.6355184505158219,-0.557953248421351,-0.6711589400623126
d26,atlantic,40,-80,"lat[40,60) lon[-80,-60)",1,1,55.918851595046064,55.918851595046064,-55.918851595046064,,56.4455914307852,56.4455914307852,-56.4455914307852,,-0.5267398357391357,-0.5267398357391357
d26,indian,0,120,"lat[0,20) lon[120,140)",4230,467,26.139136494388442,20.245808635589338,-16.358232770144483,0.7432118731924489,18.126176006493942,13.597778897368716,2.274769701592639,0.7918520047781235,6.648029738220622,8.0129604878945
